tinh,huyen,xa,diaban,hoso
717.0,7.0,19.0,9.0,16.0
717.0,7.0,19.0,9.0,11.0
717.0,7.0,19.0,9.0,6.0
717.0,7.0,19.0,9.0,8.0
717.0,7.0,19.0,9.0,2.0
717.0,7.0,19.0,9.0,10.0
717.0,7.0,19.0,9.0,3.0
717.0,7.0,19.0,9.0,4.0
717.0,7.0,23.0,18.0,13.0
717.0,7.0,23.0,18.0,14.0
717.0,7.0,23.0,18.0,19.0
717.0,7.0,23.0,18.0,9.0
717.0,7.0,23.0,18.0,1.0
717.0,7.0,23.0,18.0,8.0
717.0,7.0,23.0,18.0,11.0
717.0,7.0,23.0,18.0,3.0
717.0,7.0,23.0,18.0,7.0
717.0,7.0,23.0,18.0,4.0
717.0,7.0,23.0,18.0,5.0
717.0,7.0,23.0,18.0,10.0
717.0,7.0,23.0,18.0,16.0
717.0,7.0,23.0,18.0,2.0
717.0,7.0,23.0,18.0,12.0
717.0,9.0,1.0,5.0,14.0
717.0,9.0,1.0,5.0,15.0
717.0,9.0,1.0,5.0,13.0
717.0,9.0,1.0,5.0,9.0
717.0,9.0,1.0,5.0,6.0
717.0,9.0,1.0,5.0,18.0
717.0,9.0,1.0,5.0,2.0
717.0,9.0,1.0,5.0,7.0
717.0,9.0,1.0,5.0,5.0
717.0,9.0,1.0,5.0,10.0
717.0,9.0,1.0,5.0,4.0
717.0,9.0,1.0,5.0,17.0
717.0,9.0,1.0,5.0,12.0
717.0,9.0,1.0,5.0,11.0
717.0,9.0,1.0,5.0,3.0
717.0,9.0,3.0,15.0,12.0
717.0,9.0,3.0,15.0,1.0
717.0,9.0,3.0,15.0,3.0
717.0,9.0,3.0,15.0,6.0
717.0,9.0,3.0,15.0,2.0
717.0,9.0,3.0,15.0,9.0
717.0,9.0,3.0,15.0,11.0
717.0,9.0,3.0,15.0,8.0
717.0,9.0,3.0,15.0,4.0
717.0,9.0,3.0,15.0,7.0
717.0,9.0,3.0,15.0,10.0
717.0,9.0,3.0,15.0,5.0
717.0,9.0,3.0,15.0,14.0
717.0,9.0,3.0,15.0,13.0
717.0,9.0,3.0,15.0,15.0
717.0,9.0,5.0,16.0,19.0
717.0,9.0,5.0,16.0,13.0
717.0,9.0,5.0,16.0,14.0
717.0,9.0,5.0,16.0,17.0
717.0,9.0,5.0,16.0,10.0
717.0,9.0,5.0,16.0,24.0
717.0,9.0,5.0,16.0,9.0
717.0,9.0,5.0,16.0,6.0
717.0,9.0,5.0,16.0,5.0
717.0,9.0,5.0,16.0,8.0
717.0,9.0,5.0,16.0,18.0
717.0,9.0,5.0,16.0,1.0
717.0,9.0,5.0,16.0,16.0
717.0,9.0,5.0,16.0,23.0
717.0,9.0,5.0,16.0,12.0
717.0,9.0,7.0,12.0,5.0
717.0,9.0,7.0,12.0,6.0
717.0,9.0,7.0,12.0,10.0
717.0,9.0,7.0,12.0,7.0
717.0,9.0,7.0,12.0,8.0
717.0,9.0,7.0,12.0,2.0
717.0,9.0,7.0,12.0,11.0
717.0,9.0,7.0,12.0,18.0
717.0,9.0,7.0,12.0,9.0
717.0,9.0,7.0,12.0,1.0
717.0,9.0,7.0,12.0,4.0
717.0,9.0,7.0,12.0,12.0
717.0,9.0,7.0,12.0,14.0
717.0,9.0,7.0,12.0,13.0
717.0,9.0,7.0,12.0,15.0
717.0,9.0,9.0,43.0,14.0
717.0,9.0,9.0,43.0,13.0
717.0,9.0,9.0,43.0,15.0
717.0,9.0,9.0,43.0,8.0
717.0,9.0,9.0,43.0,7.0
717.0,9.0,9.0,43.0,9.0
717.0,9.0,9.0,43.0,2.0
717.0,9.0,9.0,43.0,12.0
717.0,9.0,9.0,43.0,3.0
717.0,9.0,9.0,43.0,5.0
717.0,9.0,9.0,43.0,4.0
717.0,9.0,9.0,43.0,11.0
717.0,9.0,9.0,43.0,10.0
717.0,9.0,9.0,43.0,6.0
717.0,9.0,9.0,43.0,16.0
717.0,11.0,1.0,27.0,20.0
717.0,11.0,1.0,27.0,13.0
717.0,11.0,1.0,27.0,14.0
717.0,11.0,1.0,27.0,11.0
717.0,11.0,1.0,27.0,4.0
717.0,11.0,1.0,27.0,8.0
717.0,11.0,1.0,27.0,1.0
717.0,11.0,1.0,27.0,5.0
717.0,11.0,1.0,27.0,10.0
717.0,11.0,1.0,27.0,2.0
717.0,11.0,1.0,27.0,3.0
717.0,11.0,1.0,27.0,16.0
717.0,11.0,1.0,27.0,7.0
717.0,11.0,1.0,27.0,12.0
717.0,11.0,1.0,27.0,9.0
717.0,11.0,3.0,58.0,11.0
717.0,11.0,3.0,58.0,14.0
717.0,11.0,3.0,58.0,15.0
717.0,11.0,3.0,58.0,13.0
717.0,11.0,3.0,58.0,9.0
717.0,11.0,3.0,58.0,8.0
717.0,11.0,3.0,58.0,2.0
717.0,11.0,3.0,58.0,10.0
717.0,11.0,3.0,58.0,1.0
717.0,11.0,3.0,58.0,5.0
717.0,11.0,3.0,58.0,3.0
717.0,11.0,3.0,58.0,12.0
717.0,11.0,3.0,58.0,4.0
717.0,11.0,3.0,58.0,6.0
717.0,11.0,3.0,58.0,7.0
717.0,11.0,11.0,9.0,17.0
717.0,11.0,11.0,9.0,12.0
717.0,11.0,11.0,9.0,8.0
717.0,11.0,11.0,9.0,11.0
717.0,11.0,11.0,9.0,9.0
717.0,11.0,11.0,9.0,6.0
717.0,11.0,11.0,9.0,4.0
717.0,11.0,11.0,9.0,5.0
717.0,11.0,11.0,9.0,7.0
717.0,11.0,11.0,9.0,10.0
717.0,11.0,11.0,9.0,13.0
717.0,11.0,11.0,9.0,14.0
717.0,11.0,11.0,9.0,15.0
717.0,11.0,11.0,9.0,1.0
717.0,11.0,11.0,9.0,3.0
717.0,11.0,13.0,11.0,7.0
717.0,11.0,13.0,11.0,8.0
717.0,11.0,13.0,11.0,2.0
717.0,11.0,13.0,11.0,1.0
717.0,11.0,13.0,11.0,3.0
717.0,11.0,13.0,11.0,4.0
717.0,11.0,13.0,11.0,5.0
717.0,11.0,13.0,11.0,6.0
717.0,11.0,13.0,11.0,9.0
717.0,11.0,13.0,11.0,12.0
717.0,11.0,13.0,11.0,10.0
717.0,11.0,13.0,11.0,11.0
717.0,11.0,13.0,11.0,13.0
717.0,11.0,13.0,11.0,14.0
717.0,11.0,13.0,11.0,15.0
717.0,11.0,15.0,7.0,6.0
717.0,11.0,15.0,7.0,10.0
717.0,11.0,15.0,7.0,3.0
717.0,11.0,15.0,7.0,1.0
717.0,11.0,15.0,7.0,14.0
717.0,11.0,15.0,7.0,13.0
717.0,11.0,15.0,7.0,15.0
717.0,11.0,15.0,7.0,8.0
717.0,11.0,15.0,7.0,12.0
717.0,11.0,15.0,7.0,11.0
717.0,11.0,15.0,7.0,5.0
717.0,11.0,15.0,7.0,4.0
717.0,11.0,15.0,7.0,7.0
717.0,11.0,15.0,7.0,2.0
717.0,11.0,15.0,7.0,9.0
717.0,11.0,23.0,27.0,1.0
717.0,11.0,23.0,27.0,26.0
717.0,11.0,23.0,27.0,27.0
717.0,11.0,23.0,27.0,23.0
717.0,11.0,23.0,27.0,6.0
717.0,11.0,23.0,27.0,29.0
717.0,11.0,23.0,27.0,30.0
717.0,11.0,23.0,27.0,25.0
717.0,11.0,23.0,27.0,14.0
717.0,11.0,23.0,27.0,7.0
717.0,11.0,23.0,27.0,13.0
717.0,11.0,23.0,27.0,17.0
717.0,11.0,23.0,27.0,3.0
717.0,11.0,23.0,27.0,4.0
717.0,11.0,23.0,27.0,2.0
715.0,1.0,1.0,18.0,1.0
715.0,1.0,1.0,18.0,2.0
715.0,1.0,1.0,18.0,3.0
715.0,1.0,1.0,18.0,4.0
715.0,1.0,1.0,18.0,5.0
715.0,1.0,1.0,18.0,6.0
715.0,1.0,1.0,18.0,7.0
715.0,1.0,1.0,18.0,9.0
715.0,1.0,1.0,18.0,10.0
715.0,1.0,1.0,18.0,11.0
715.0,1.0,1.0,18.0,12.0
715.0,1.0,1.0,18.0,16.0
715.0,1.0,1.0,18.0,13.0
715.0,1.0,1.0,18.0,14.0
715.0,1.0,1.0,18.0,15.0
715.0,1.0,3.0,35.0,1.0
715.0,1.0,3.0,35.0,2.0
715.0,1.0,3.0,35.0,3.0
715.0,1.0,3.0,35.0,4.0
715.0,1.0,3.0,35.0,6.0
715.0,1.0,3.0,35.0,7.0
715.0,1.0,3.0,35.0,8.0
715.0,1.0,3.0,35.0,10.0
715.0,1.0,3.0,35.0,11.0
715.0,1.0,3.0,35.0,12.0
715.0,1.0,3.0,35.0,16.0
715.0,1.0,3.0,35.0,17.0
715.0,1.0,3.0,35.0,13.0
715.0,1.0,3.0,35.0,14.0
715.0,1.0,3.0,35.0,15.0
715.0,1.0,5.0,16.0,1.0
715.0,1.0,5.0,16.0,2.0
715.0,1.0,5.0,16.0,3.0
715.0,1.0,5.0,16.0,4.0
715.0,1.0,5.0,16.0,5.0
715.0,1.0,5.0,16.0,6.0
715.0,1.0,5.0,16.0,7.0
715.0,1.0,5.0,16.0,9.0
715.0,1.0,5.0,16.0,10.0
715.0,1.0,5.0,16.0,11.0
715.0,1.0,5.0,16.0,12.0
715.0,1.0,5.0,16.0,16.0
715.0,1.0,5.0,16.0,13.0
715.0,1.0,5.0,16.0,14.0
715.0,1.0,5.0,16.0,15.0
715.0,1.0,7.0,29.0,2.0
715.0,1.0,7.0,29.0,3.0
715.0,1.0,7.0,29.0,4.0
715.0,1.0,7.0,29.0,7.0
715.0,1.0,7.0,29.0,8.0
715.0,1.0,7.0,29.0,9.0
715.0,1.0,7.0,29.0,10.0
715.0,1.0,7.0,29.0,11.0
715.0,1.0,7.0,29.0,12.0
715.0,1.0,7.0,29.0,16.0
715.0,1.0,7.0,29.0,17.0
715.0,1.0,7.0,29.0,18.0
715.0,1.0,7.0,29.0,13.0
715.0,1.0,7.0,29.0,14.0
715.0,1.0,7.0,29.0,15.0
715.0,1.0,9.0,13.0,1.0
715.0,1.0,9.0,13.0,2.0
715.0,1.0,9.0,13.0,3.0
715.0,1.0,9.0,13.0,4.0
715.0,1.0,9.0,13.0,5.0
715.0,1.0,9.0,13.0,6.0
715.0,1.0,9.0,13.0,8.0
715.0,1.0,9.0,13.0,9.0
715.0,1.0,9.0,13.0,10.0
715.0,1.0,9.0,13.0,11.0
715.0,1.0,9.0,13.0,12.0
715.0,1.0,9.0,13.0,21.0
715.0,1.0,9.0,13.0,13.0
715.0,1.0,9.0,13.0,14.0
715.0,1.0,9.0,13.0,15.0
715.0,1.0,11.0,14.0,1.0
715.0,1.0,11.0,14.0,2.0
715.0,1.0,11.0,14.0,3.0
715.0,1.0,11.0,14.0,4.0
715.0,1.0,11.0,14.0,5.0
715.0,1.0,11.0,14.0,6.0
715.0,1.0,11.0,14.0,7.0
715.0,1.0,11.0,14.0,9.0
715.0,1.0,11.0,14.0,10.0
715.0,1.0,11.0,14.0,11.0
715.0,1.0,11.0,14.0,16.0
715.0,1.0,11.0,14.0,18.0
715.0,1.0,11.0,14.0,13.0
715.0,1.0,11.0,14.0,14.0
715.0,1.0,11.0,14.0,15.0
715.0,1.0,13.0,23.0,1.0
715.0,1.0,13.0,23.0,2.0
715.0,1.0,13.0,23.0,3.0
715.0,1.0,13.0,23.0,4.0
715.0,1.0,13.0,23.0,5.0
715.0,1.0,13.0,23.0,6.0
715.0,1.0,13.0,23.0,7.0
715.0,1.0,13.0,23.0,8.0
715.0,1.0,13.0,23.0,9.0
715.0,1.0,13.0,23.0,10.0
715.0,1.0,13.0,23.0,12.0
715.0,1.0,13.0,23.0,18.0
715.0,1.0,13.0,23.0,14.0
715.0,1.0,13.0,23.0,19.0
715.0,1.0,13.0,23.0,25.0
715.0,1.0,15.0,19.0,1.0
715.0,1.0,15.0,19.0,2.0
715.0,1.0,15.0,19.0,3.0
715.0,1.0,15.0,19.0,4.0
715.0,1.0,15.0,19.0,5.0
715.0,1.0,15.0,19.0,6.0
