hoso_1,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
2,145.0,0.0,0.0,36.0,0.0,0.0,0.0,32.0,0.0,0,259,0
3,560.0,0.0,0.0,10927.9,0.0,0.0,0.0,1160.0,0.0,0,1024,0
4,587.0,0.0,0.0,8887.5,0.0,0.0,0.0,621.0,0.0,0,550,390
5,1220.0,0.0,0.0,7439.0,0.0,0.0,0.0,1159.0,0.0,0,2022,540
6,240.0,0.0,0.0,2910.0,0.0,0.0,0.0,102.0,0.0,0,400,0
8,614.0,0.0,0.0,6536.8,0.0,0.0,0.0,1062.0,0.0,0,867,0
9,724.5,0.0,0.0,19653.6,0.0,0.0,0.0,2907.0,0.0,0,2437,5880
10,654.0,0.0,0.0,14122.5,0.0,0.0,0.0,2361.0,0.0,0,17170,1421
11,1424.0,0.0,0.0,6530.5,0.0,0.0,0.0,1775.0,0.0,0,2300,468
12,640.0,0.0,0.0,10363.5,0.0,0.0,0.0,2880.0,0.0,0,1260,0
16,401.0,0.0,0.0,5792.3,0.0,0.0,0.0,417.0,0.0,0,438,0
14,1022.0,707.0,315.0,16370.4,11898.4,4472.0,422.0,2485.0,2485.0,0,1197,0
15,1256.0,1058.0,198.0,12238.0,8470.0,3768.0,220.0,2216.0,2216.0,0,913,1440
19,1451.0,1451.0,0.0,8547.5,7761.5,786.0,220.0,3019.0,3019.0,0,2157,0
101,788.0,0.0,0.0,11540.5,0.0,0.0,0.0,1025.0,0.0,0,898,0
102,364.0,0.0,0.0,6037.4,0.0,0.0,0.0,1099.0,0.0,0,4003,0
103,707.0,0.0,0.0,8675.5,0.0,0.0,0.0,2439.0,0.0,0,699,0
1,622.0,0.0,0.0,5674.0,0.0,0.0,0.0,1731.0,0.0,0,1258,0
3,523.0,0.0,0.0,6289.0,0.0,0.0,0.0,3168.0,0.0,0,1043,0
4,597.0,0.0,0.0,13971.4,0.0,0.0,0.0,3726.0,0.0,0,846,0
5,625.0,0.0,0.0,4251.9,0.0,0.0,0.0,450.0,0.0,0,70,0
6,592.0,0.0,0.0,4896.0,0.0,0.0,0.0,495.0,0.0,0,951,0
7,1198.5,0.0,0.0,7173.2,0.0,0.0,0.0,3224.0,0.0,0,1372,0
2,1201.0,0.0,0.0,5956.5,0.0,0.0,0.0,818.0,0.0,0,3226,0
8,551.0,0.0,0.0,2464.0,0.0,0.0,0.0,116.0,0.0,0,965,0
9,684.0,0.0,0.0,3269.1,0.0,0.0,0.0,54.0,0.0,0,147,0
10,3085.0,0.0,0.0,11374.7,0.0,0.0,0.0,3805.0,0.0,0,4082,0
11,1040.0,0.0,0.0,14232.0,0.0,0.0,0.0,2208.0,0.0,0,1221,0
12,1420.0,0.0,0.0,8162.5,0.0,0.0,0.0,3029.0,0.0,0,1388,0
13,1001.0,587.0,414.0,13594.4,8890.4,4704.0,450.0,3497.0,3497.0,0,1181,0
14,1480.0,259.0,1221.0,7552.3,5606.3,1946.0,0.0,1263.0,1263.0,0,2412,0
15,713.0,452.0,261.0,5200.0,4716.0,484.0,50.0,495.0,287.0,208,563,357
101,449.0,0.0,0.0,6765.0,0.0,0.0,0.0,2890.0,0.0,0,1195,0
102,432.0,0.0,0.0,6049.0,0.0,0.0,0.0,1038.0,0.0,0,1098,0
103,571.0,0.0,0.0,8641.1,0.0,0.0,0.0,3948.0,0.0,0,1915,0
101,445.0,0.0,0.0,7722.5,0.0,0.0,0.0,408.0,0.0,0,616,0
102,1047.0,0.0,0.0,15791.4,0.0,0.0,0.0,7053.0,0.0,0,895,0
103,465.0,0.0,0.0,3807.5,0.0,0.0,0.0,1496.0,0.0,0,716,0
1,901.0,0.0,0.0,12833.0,0.0,0.0,0.0,5176.0,0.0,0,4357,20000
2,885.0,0.0,0.0,8191.5,0.0,0.0,0.0,2237.0,0.0,0,1233,0
3,913.0,0.0,0.0,12782.4,0.0,0.0,0.0,2693.0,0.0,0,1144,0
4,355.0,0.0,0.0,6295.5,0.0,0.0,0.0,589.0,0.0,0,458,0
5,732.0,0.0,0.0,7843.4,0.0,0.0,0.0,1047.0,0.0,0,985,0
8,511.0,0.0,0.0,14229.1,0.0,0.0,0.0,2696.0,0.0,0,1190,0
10,647.0,0.0,0.0,7609.0,0.0,0.0,0.0,2004.0,0.0,0,956,15000
12,641.0,0.0,0.0,11133.0,0.0,0.0,0.0,2978.0,0.0,0,20031,1488
16,534.0,0.0,0.0,4058.6,0.0,0.0,0.0,1434.0,0.0,0,1121,15000
17,629.0,0.0,0.0,7759.8,0.0,0.0,0.0,1507.0,0.0,0,1123,0
18,606.0,0.0,0.0,5697.9,0.0,0.0,0.0,5014.0,0.0,0,965,0
23,651.0,0.0,0.0,5574.8,0.0,0.0,0.0,1242.0,0.0,0,523,0
15,1595.0,691.0,904.0,14922.0,11702.0,3220.0,186.0,1480.0,1480.0,0,1010,0
13,1136.0,819.0,317.0,17333.5,12736.5,4597.0,470.0,1135.0,1135.0,0,832,0
14,1240.0,708.0,532.0,11828.2,7624.2,4204.0,345.0,1049.0,1049.0,0,753,0
1,708.0,0.0,0.0,8316.0,0.0,0.0,0.0,968.0,0.0,0,900,0
2,537.0,0.0,0.0,5437.0,0.0,0.0,0.0,1212.0,0.0,0,1175,720
3,719.0,0.0,0.0,8241.0,0.0,0.0,0.0,1164.0,0.0,0,797,0
4,301.0,0.0,0.0,2845.0,0.0,0.0,0.0,39.0,0.0,0,457,0
5,906.0,0.0,0.0,6666.0,0.0,0.0,0.0,1186.0,0.0,0,1981,0
6,582.0,0.0,0.0,9511.0,0.0,0.0,0.0,877.0,0.0,0,597,0
7,898.0,0.0,0.0,11481.0,0.0,0.0,0.0,2891.0,0.0,0,1303,0
8,323.0,0.0,0.0,2459.0,0.0,0.0,0.0,180.0,0.0,0,514,0
9,748.0,0.0,0.0,7451.0,0.0,0.0,0.0,1093.0,0.0,0,762,0
10,993.0,0.0,0.0,7475.0,0.0,0.0,0.0,1340.0,0.0,0,6699,0
11,768.0,0.0,0.0,11824.0,0.0,0.0,0.0,2229.0,0.0,0,1030,0
12,1473.0,0.0,0.0,26875.4,0.0,0.0,0.0,9244.0,0.0,0,2077,0
13,677.0,0.0,0.0,6103.0,0.0,0.0,0.0,1230.0,0.0,0,2043,0
14,565.0,0.0,0.0,5720.0,0.0,0.0,0.0,1165.0,0.0,0,1308,0
15,1043.0,0.0,0.0,7170.0,0.0,0.0,0.0,1810.0,0.0,0,954,0
1,764.0,0.0,0.0,7159.5,0.0,0.0,0.0,1115.0,0.0,0,1990,0
2,567.0,0.0,0.0,6935.4,0.0,0.0,0.0,319.0,0.0,0,886,0
3,1025.0,0.0,0.0,5965.8,0.0,0.0,0.0,2515.0,0.0,0,1318,0
4,492.0,0.0,0.0,2016.4,0.0,0.0,0.0,69.0,0.0,0,170,0
5,1082.0,0.0,0.0,6775.0,0.0,0.0,0.0,2013.0,0.0,0,8620,0
6,1045.0,0.0,0.0,8502.0,0.0,0.0,0.0,1697.0,0.0,0,13789,0
7,215.0,0.0,0.0,3387.7,0.0,0.0,0.0,239.0,0.0,0,415,0
8,489.0,0.0,0.0,5581.2,0.0,0.0,0.0,856.0,0.0,0,597,0
9,993.0,0.0,0.0,5476.0,0.0,0.0,0.0,1259.0,0.0,0,805,0
10,554.0,0.0,0.0,6618.6,0.0,0.0,0.0,325.0,0.0,0,866,0
11,103.0,0.0,0.0,3504.8,0.0,0.0,0.0,53.0,0.0,0,320,0
12,1327.0,0.0,0.0,11098.3,0.0,0.0,0.0,3682.0,0.0,0,1483,0
13,1628.0,1244.0,384.0,12520.6,6370.6,6150.0,500.0,1715.0,1715.0,0,5275,0
14,1502.0,1394.0,108.0,8143.5,5133.5,3010.0,0.0,1712.0,1682.0,30,2382,0
15,1151.0,637.0,514.0,11726.3,6998.3,4728.0,0.0,1739.0,1739.0,0,996,0
101,870.5,0.0,0.0,6503.0,0.0,0.0,0.0,1269.0,0.0,0,1979,0
102,394.0,0.0,0.0,2589.1,0.0,0.0,0.0,1245.0,0.0,0,385,0
103,829.0,0.0,0.0,7843.2,0.0,0.0,0.0,1486.0,0.0,0,1157,0
2,977.0,0.0,0.0,12540.0,0.0,0.0,0.0,2881.0,0.0,0,941,0
3,501.0,0.0,0.0,8296.0,0.0,0.0,0.0,1901.0,0.0,0,835,0
4,474.0,0.0,0.0,8056.0,0.0,0.0,0.0,1213.0,0.0,0,832,0
5,532.0,0.0,0.0,8917.7,0.0,0.0,0.0,964.0,0.0,0,731,0
6,752.0,0.0,0.0,16115.0,0.0,0.0,0.0,1279.0,0.0,0,742,0
7,917.0,0.0,0.0,18351.9,0.0,0.0,0.0,4074.0,0.0,0,1097,0
8,369.0,0.0,0.0,6073.0,0.0,0.0,0.0,357.0,0.0,0,615,0
9,863.0,0.0,0.0,15289.9,0.0,0.0,0.0,1596.0,0.0,0,927,0
10,835.0,0.0,0.0,14216.2,0.0,0.0,0.0,2920.0,0.0,0,1157,0
11,809.0,0.0,0.0,7819.5,0.0,0.0,0.0,3428.0,0.0,0,1395,0
12,367.0,0.0,0.0,14216.6,0.0,0.0,0.0,2492.0,0.0,0,686,0
13,689.0,0.0,0.0,13401.0,0.0,0.0,0.0,2267.0,0.0,0,887,0
14,328.0,0.0,0.0,6296.1,0.0,0.0,0.0,1393.0,0.0,0,527,0
15,66.0,0.0,0.0,1379.2,0.0,0.0,0.0,95.0,0.0,0,320,0
19,174.0,0.0,0.0,3312.3,0.0,0.0,0.0,204.0,0.0,0,408,0
2,674.0,0.0,0.0,11167.4,0.0,0.0,0.0,1711.0,0.0,0,910,0
1,115.0,0.0,0.0,3070.6,0.0,0.0,0.0,69.0,0.0,0,190,0
3,1307.0,0.0,0.0,14944.0,0.0,0.0,0.0,2961.0,0.0,0,1100,0
4,535.0,0.0,0.0,8830.6,0.0,0.0,0.0,1254.0,0.0,0,917,0
5,777.0,0.0,0.0,6758.2,0.0,0.0,0.0,1726.0,0.0,0,1526,0
6,471.0,0.0,0.0,12057.2,0.0,0.0,0.0,1319.0,0.0,0,1130,0
7,823.5,0.0,0.0,10018.0,0.0,0.0,0.0,1368.0,0.0,0,1275,8000
8,612.0,0.0,0.0,13410.5,0.0,0.0,0.0,3533.0,0.0,0,2553,0
9,751.0,0.0,0.0,17781.8,0.0,0.0,0.0,1742.0,0.0,0,1178,10000
10,971.0,0.0,0.0,8201.0,0.0,0.0,0.0,3097.0,0.0,0,3167,0
11,471.5,0.0,0.0,7452.0,0.0,0.0,0.0,1793.0,0.0,0,1567,2000
12,743.0,0.0,0.0,11125.2,0.0,0.0,0.0,1392.0,0.0,0,960,0
14,1380.0,745.0,635.0,15053.7,14843.7,210.0,0.0,2962.0,2962.0,0,669,0
15,260.0,130.0,130.0,3156.0,3096.0,60.0,140.0,200.0,30.0,170,120,0
13,1047.0,503.0,544.0,12318.8,11767.8,551.0,0.0,1890.0,1890.0,0,1196,0
102,559.0,0.0,0.0,9933.2,0.0,0.0,0.0,1814.0,0.0,0,742,0
103,260.0,0.0,0.0,4085.7,0.0,0.0,0.0,85.0,0.0,0,187,0
101,1297.0,0.0,0.0,8149.9,0.0,0.0,0.0,1499.0,0.0,0,1899,0
1,2840.7,0.0,0.0,12232.4,0.0,0.0,0.0,3584.0,0.0,0,2443,0
2,400.0,0.0,0.0,6104.0,0.0,0.0,0.0,1777.0,0.0,0,3250,0
4,413.0,0.0,0.0,7398.0,0.0,0.0,0.0,1804.0,0.0,0,625,960
7,1123.0,0.0,0.0,10569.1,0.0,0.0,0.0,3093.0,0.0,0,1515,2880
8,482.5,0.0,0.0,3741.6,0.0,0.0,0.0,273.0,0.0,0,590,0
6,876.0,0.0,0.0,4537.3,0.0,0.0,0.0,2335.0,0.0,0,597,2889
3,879.0,0.0,0.0,7271.0,0.0,0.0,0.0,2886.0,0.0,0,16400,960
10,2249.0,0.0,0.0,7647.7,0.0,0.0,0.0,2331.0,0.0,0,1817,36290
12,65.0,0.0,0.0,1801.8,0.0,0.0,0.0,87.0,0.0,0,50,0
11,1725.0,0.0,0.0,5254.9,0.0,0.0,0.0,1429.0,0.0,0,2391,0
17,742.0,0.0,0.0,6015.5,0.0,0.0,0.0,1336.0,0.0,0,865,0
18,821.0,0.0,0.0,5920.0,0.0,0.0,0.0,563.0,0.0,0,2266,10000
13,586.0,0.0,586.0,796.2,0.0,796.2,311.0,109.0,0.0,109,549,0
14,2274.0,1628.0,646.0,10710.2,6622.2,4088.0,105.0,2710.0,2710.0,0,1160,5000
15,826.0,488.0,338.0,8972.6,6187.6,2785.0,220.0,318.0,318.0,0,500,240
101,1433.0,0.0,0.0,14933.5,0.0,0.0,0.0,3635.0,0.0,0,3078,0
102,732.0,0.0,0.0,3243.0,0.0,0.0,0.0,682.0,0.0,0,517,0
103,914.0,0.0,0.0,6044.2,0.0,0.0,0.0,1350.0,0.0,0,575,0
1,572.0,0.0,0.0,6610.2,0.0,0.0,0.0,1964.0,0.0,0,1870,32520
12,2183.0,0.0,0.0,11682.6,0.0,0.0,0.0,2824.0,0.0,0,3705,40000
13,2013.0,753.0,1260.0,8398.0,4949.0,3449.0,370.0,1562.0,1183.0,379,1161,11650
2,863.0,0.0,0.0,7358.0,0.0,0.0,0.0,3446.0,0.0,0,2245,0
3,545.0,0.0,0.0,6915.0,0.0,0.0,0.0,1314.0,0.0,0,952,0
4,943.0,0.0,0.0,6758.0,0.0,0.0,0.0,2588.0,0.0,0,1718,0
9,725.0,0.0,0.0,7869.1,0.0,0.0,0.0,365.0,0.0,0,1165,0
11,97.0,0.0,0.0,1538.0,0.0,0.0,0.0,177.0,0.0,0,334,0
10,273.0,0.0,0.0,5302.5,0.0,0.0,0.0,1590.0,0.0,0,710,30
21,823.0,0.0,0.0,6111.0,0.0,0.0,0.0,3800.0,0.0,0,2770,3234
25,1909.0,0.0,0.0,10907.0,0.0,0.0,0.0,3420.0,0.0,0,2154,0
5,1551.0,0.0,0.0,9411.0,0.0,0.0,0.0,1729.0,0.0,0,2885,0
6,801.0,0.0,0.0,10894.5,0.0,0.0,0.0,4026.0,0.0,0,1955,7000
20,1155.0,650.0,505.0,9722.0,5279.0,4443.0,0.0,1770.0,1770.0,0,3925,0
14,2339.0,750.0,1589.0,11779.1,8391.1,3388.0,0.0,1396.0,1396.0,0,28075,0
103,1515.0,0.0,0.0,6250.1,0.0,0.0,0.0,1925.0,0.0,0,2370,0
104,536.0,0.0,0.0,5245.0,0.0,0.0,0.0,1109.0,0.0,0,1230,370
102,2174.0,0.0,0.0,11403.1,0.0,0.0,0.0,3328.0,0.0,0,2680,4830
1,779.0,0.0,0.0,1614.5,0.0,0.0,0.0,107.0,0.0,0,431,15
2,930.0,0.0,0.0,5643.0,0.0,0.0,0.0,2737.0,0.0,0,890,13033
12,533.0,0.0,0.0,4688.0,0.0,0.0,0.0,1187.0,0.0,0,1705,24
5,32.0,0.0,0.0,3111.0,0.0,0.0,0.0,100.0,0.0,0,540,0
6,624.0,0.0,0.0,4109.0,0.0,0.0,0.0,994.0,0.0,0,1974,680
7,537.0,0.0,0.0,8481.0,0.0,0.0,0.0,1851.0,0.0,0,15339,2290
9,793.0,0.0,0.0,6472.0,0.0,0.0,0.0,2461.0,0.0,0,610,2190
10,599.0,0.0,0.0,5028.0,0.0,0.0,0.0,1278.0,0.0,0,283,1282
11,997.0,0.0,0.0,4416.0,0.0,0.0,0.0,1087.0,0.0,0,2290,70
13,1602.0,755.0,847.0,10860.0,5017.0,5843.0,812.0,3559.0,3559.0,0,2042,3651
14,2008.0,1093.0,915.0,10778.0,6301.0,4477.0,147.0,907.0,907.0,0,1495,56
20,1441.0,766.0,675.0,14508.0,4887.0,9621.0,530.0,1398.0,1328.0,70,915,223
3,788.0,0.0,0.0,3306.0,0.0,0.0,0.0,533.0,0.0,0,626,0
8,351.0,0.0,0.0,2198.0,0.0,0.0,0.0,279.0,0.0,0,305,0
101,329.0,0.0,0.0,2782.0,0.0,0.0,0.0,401.0,0.0,0,467,0
102,40.0,0.0,0.0,1025.0,0.0,0.0,0.0,414.0,0.0,0,760,0
103,472.0,0.0,0.0,10051.0,0.0,0.0,0.0,1810.0,0.0,0,1190,2010
4,983.0,0.0,0.0,13041.0,0.0,0.0,0.0,2365.0,0.0,0,1547,21500
103,864.0,0.0,0.0,11836.4,0.0,0.0,0.0,191.0,0.0,0,1320,0
102,703.0,0.0,0.0,6202.0,0.0,0.0,0.0,2406.0,0.0,0,1152,0
101,1023.0,0.0,0.0,5719.0,0.0,0.0,0.0,6474.0,0.0,0,825,1300
1,587.0,0.0,0.0,4752.0,0.0,0.0,0.0,852.0,0.0,0,1420,546
7,819.0,0.0,0.0,5779.0,0.0,0.0,0.0,5695.0,0.0,0,1194,3579
2,534.0,0.0,0.0,12347.0,0.0,0.0,0.0,1900.0,0.0,0,1270,1296
3,481.0,0.0,0.0,3964.0,0.0,0.0,0.0,1338.0,0.0,0,795,0
4,378.0,0.0,0.0,2419.0,0.0,0.0,0.0,132.0,0.0,0,723,0
5,792.0,0.0,0.0,6282.0,0.0,0.0,0.0,1455.0,0.0,0,1050,9360
6,757.0,0.0,0.0,5785.0,0.0,0.0,0.0,1817.0,0.0,0,2025,0
8,143.0,0.0,0.0,1669.0,0.0,0.0,0.0,307.0,0.0,0,304,0
9,302.0,0.0,0.0,3023.2,0.0,0.0,0.0,445.0,0.0,0,511,0
12,321.0,0.0,0.0,2805.5,0.0,0.0,0.0,768.0,0.0,0,400,0
16,679.0,0.0,0.0,5211.0,0.0,0.0,0.0,1115.0,0.0,0,1300,6789
17,694.0,0.0,0.0,7797.0,0.0,0.0,0.0,2918.0,0.0,0,995,7000
13,1277.0,825.0,452.0,11508.0,5416.0,6092.0,380.0,788.0,788.0,0,820,300
14,1894.0,382.0,1512.0,10683.0,2421.0,8262.0,2848.0,653.0,624.0,29,1817,12000
15,1092.0,391.0,701.0,10255.9,3329.9,6926.0,283.0,1053.0,1053.0,0,1328,0
1,879.0,0.0,0.0,7741.8,0.0,0.0,0.0,5141.0,0.0,0,1755,9000
2,537.0,0.0,0.0,4242.0,0.0,0.0,0.0,4334.0,0.0,0,943,10
3,1429.0,0.0,0.0,26587.0,0.0,0.0,0.0,4160.0,0.0,0,2389,0
4,436.0,0.0,0.0,11433.0,0.0,0.0,0.0,2456.0,0.0,0,1460,2018
5,717.0,0.0,0.0,5876.0,0.0,0.0,0.0,2311.0,0.0,0,1536,11344
6,965.0,0.0,0.0,3769.0,0.0,0.0,0.0,2283.0,0.0,0,1742,8000
7,999.0,0.0,0.0,4983.0,0.0,0.0,0.0,910.0,0.0,0,4415,0
8,889.0,0.0,0.0,4986.0,0.0,0.0,0.0,1649.0,0.0,0,1096,0
9,690.0,0.0,0.0,2436.0,0.0,0.0,0.0,499.0,0.0,0,15619,0
12,794.0,0.0,0.0,3814.0,0.0,0.0,0.0,1710.0,0.0,0,2605,70
13,633.0,0.0,0.0,4398.0,0.0,0.0,0.0,2513.0,0.0,0,2110,6000
14,699.0,0.0,0.0,13341.0,0.0,0.0,0.0,3426.0,0.0,0,2383,0
15,1405.0,0.0,0.0,20717.0,0.0,0.0,0.0,3406.0,0.0,0,1205,100000
16,1548.0,0.0,0.0,5949.0,0.0,0.0,0.0,1980.0,0.0,0,2792,0
17,1646.0,0.0,0.0,8289.0,0.0,0.0,0.0,3962.0,0.0,0,2662,0
2,538.0,0.0,0.0,2515.0,0.0,0.0,0.0,1229.0,0.0,0,537,60
5,340.0,0.0,0.0,2487.0,0.0,0.0,0.0,1168.0,0.0,0,455,0
6,167.0,0.0,0.0,829.0,0.0,0.0,0.0,249.0,0.0,0,175,23
9,201.0,0.0,0.0,1990.0,0.0,0.0,0.0,95.0,0.0,0,450,0
8,1096.0,0.0,0.0,6988.0,0.0,0.0,0.0,3313.0,0.0,0,2935,0
7,2335.0,0.0,0.0,20099.0,0.0,0.0,0.0,6065.0,0.0,0,2170,925
3,1632.0,0.0,0.0,4109.0,0.0,0.0,0.0,2542.0,0.0,0,1097,575
4,161.0,0.0,0.0,1438.0,0.0,0.0,0.0,180.0,0.0,0,486,180
1,736.0,0.0,0.0,2421.0,0.0,0.0,0.0,1272.0,0.0,0,387,206
10,1161.0,0.0,0.0,3071.0,0.0,0.0,0.0,1444.0,0.0,0,366,0
11,2634.0,0.0,0.0,10583.0,0.0,0.0,0.0,3204.0,0.0,0,880,46
12,2165.0,0.0,0.0,6400.5,0.0,0.0,0.0,1976.0,0.0,0,680,22
15,2628.0,1740.0,888.0,12565.5,7063.5,5502.0,420.0,4145.0,3801.0,344,1530,28
14,824.0,695.0,129.0,8975.0,3814.0,5161.0,500.0,1165.0,1165.0,0,1347,84
103,1394.0,0.0,0.0,9129.0,0.0,0.0,0.0,7472.0,0.0,0,24590,30
102,755.0,0.0,0.0,3686.0,0.0,0.0,0.0,1113.0,0.0,0,2080,7035
101,3105.0,0.0,0.0,12355.0,0.0,0.0,0.0,5957.0,0.0,0,3595,45
13,1450.0,1048.0,402.0,9990.0,2280.0,7710.0,500.0,1607.0,1607.0,0,747,5070
1,1238.0,0.0,0.0,7679.0,0.0,0.0,0.0,3322.0,0.0,0,987,3590
2,1295.0,0.0,0.0,5885.0,0.0,0.0,0.0,1620.0,0.0,0,565,87
3,377.0,0.0,0.0,2116.0,0.0,0.0,0.0,458.0,0.0,0,435,350
4,1123.0,0.0,0.0,8028.0,0.0,0.0,0.0,3706.0,0.0,0,3136,495
5,842.0,0.0,0.0,6004.0,0.0,0.0,0.0,1933.0,0.0,0,2062,69
6,854.0,0.0,0.0,8037.0,0.0,0.0,0.0,642.0,0.0,0,16242,3660
7,834.0,0.0,0.0,6395.0,0.0,0.0,0.0,3025.0,0.0,0,2520,1140
8,1666.0,0.0,0.0,13204.0,0.0,0.0,0.0,5633.0,0.0,0,3212,0
21,681.0,0.0,0.0,10062.9,0.0,0.0,0.0,1452.0,0.0,0,1565,3300
10,2083.0,0.0,0.0,9036.8,0.0,0.0,0.0,3464.0,0.0,0,1620,30
11,1158.0,0.0,0.0,6483.0,0.0,0.0,0.0,2246.0,0.0,0,680,46
12,1497.0,0.0,0.0,6072.0,0.0,0.0,0.0,2015.0,0.0,0,484,30
13,988.0,374.0,614.0,5499.0,2748.0,2751.0,0.0,571.0,451.0,120,2028,0
14,1598.0,1100.0,498.0,16243.0,11365.0,4878.0,0.0,2775.0,2665.0,110,1692,40
15,1279.0,746.0,533.0,5254.0,2836.0,2418.0,332.0,498.0,458.0,40,124,0
101,1476.0,0.0,0.0,4678.0,0.0,0.0,0.0,2804.0,0.0,0,970,1737
102,733.0,0.0,0.0,1758.0,0.0,0.0,0.0,998.0,0.0,0,595,63
103,1153.0,0.0,0.0,12246.0,0.0,0.0,0.0,9161.0,0.0,0,5814,79800
2,924.0,0.0,0.0,3350.0,0.0,0.0,0.0,970.0,0.0,0,306,0
3,2577.0,0.0,0.0,5951.0,0.0,0.0,0.0,5194.0,0.0,0,1978,60
11,1071.0,0.0,0.0,9969.0,0.0,0.0,0.0,2644.0,0.0,0,1625,40000
12,2497.0,0.0,0.0,12611.0,0.0,0.0,0.0,2154.0,0.0,0,430,0
9,4194.0,0.0,0.0,20388.0,0.0,0.0,0.0,6586.0,0.0,0,3125,55000
10,1682.0,0.0,0.0,14468.0,0.0,0.0,0.0,8562.0,0.0,0,3360,5600
13,2255.0,0.0,0.0,6013.0,0.0,0.0,0.0,1098.0,0.0,0,374,0
14,3432.0,0.0,0.0,13048.0,0.0,0.0,0.0,2706.0,0.0,0,484,0
15,2608.0,0.0,0.0,10012.0,0.0,0.0,0.0,2718.0,0.0,0,430,0
17,257.0,0.0,0.0,1721.0,0.0,0.0,0.0,131.0,0.0,0,323,0
16,1189.0,0.0,0.0,5021.0,0.0,0.0,0.0,6244.0,0.0,0,587,0
4,1147.0,0.0,0.0,3178.0,0.0,0.0,0.0,1532.0,0.0,0,368,0
5,645.0,0.0,0.0,7908.0,0.0,0.0,0.0,2847.0,0.0,0,2595,0
6,596.0,0.0,0.0,5026.5,0.0,0.0,0.0,1238.0,0.0,0,1762,59
7,312.0,0.0,0.0,2533.0,0.0,0.0,0.0,703.0,0.0,0,1260,47
4,1081.0,0.0,0.0,4528.5,0.0,0.0,0.0,919.0,0.0,0,1703,0
6,1056.0,0.0,0.0,3127.0,0.0,0.0,0.0,2540.0,0.0,0,2050,60
5,636.0,0.0,0.0,2812.0,0.0,0.0,0.0,1183.0,0.0,0,1655,0
9,1336.0,0.0,0.0,4520.0,0.0,0.0,0.0,1520.0,0.0,0,2115,18500
8,1172.0,0.0,0.0,5496.0,0.0,0.0,0.0,1768.0,0.0,0,1580,12200
3,1874.0,0.0,0.0,6547.0,0.0,0.0,0.0,1465.0,0.0,0,527,1750
2,1660.0,0.0,0.0,3330.0,0.0,0.0,0.0,2324.0,0.0,0,838,0
17,982.0,0.0,0.0,10679.0,0.0,0.0,0.0,1480.0,0.0,0,820,0
1,2044.0,0.0,0.0,5049.0,0.0,0.0,0.0,2111.0,0.0,0,635,2025
10,1769.0,0.0,0.0,11683.5,0.0,0.0,0.0,4054.0,0.0,0,775,0
12,3115.0,0.0,0.0,18812.0,0.0,0.0,0.0,5510.0,0.0,0,880,42
11,1173.0,0.0,0.0,4497.0,0.0,0.0,0.0,1214.0,0.0,0,474,18
14,2870.0,1010.0,1860.0,8451.2,3161.2,5290.0,240.0,1986.0,1791.0,195,1565,2120
15,3062.0,1794.0,1268.0,18116.0,13737.0,4379.0,696.0,2672.0,2542.0,130,480,0
13,1425.0,950.0,475.0,7692.0,2100.0,5592.0,410.0,863.0,863.0,0,357,234
101,618.0,0.0,0.0,5376.0,0.0,0.0,0.0,2168.0,0.0,0,1991,0
103,528.0,0.0,0.0,4836.0,0.0,0.0,0.0,1817.0,0.0,0,2165,0
102,639.0,0.0,0.0,10007.0,0.0,0.0,0.0,2623.0,0.0,0,3036,390
1,951.0,0.0,0.0,2537.0,0.0,0.0,0.0,1272.0,0.0,0,771,45
2,465.0,0.0,0.0,1756.0,0.0,0.0,0.0,287.0,0.0,0,145,0
3,249.0,0.0,0.0,1414.0,0.0,0.0,0.0,138.0,0.0,0,100,0
16,906.0,0.0,0.0,12094.0,0.0,0.0,0.0,2938.0,0.0,0,3096,264
5,332.0,0.0,0.0,5300.0,0.0,0.0,0.0,423.0,0.0,0,2552,0
6,63.0,0.0,0.0,2078.0,0.0,0.0,0.0,446.0,0.0,0,1500,0
7,1094.0,0.0,0.0,10315.5,0.0,0.0,0.0,3955.0,0.0,0,27690,10040
9,1507.0,0.0,0.0,9830.8,0.0,0.0,0.0,1888.0,0.0,0,1815,22
10,2161.0,0.0,0.0,17276.0,0.0,0.0,0.0,3745.0,0.0,0,720,1406
11,2402.0,0.0,0.0,10142.0,0.0,0.0,0.0,4246.0,0.0,0,464,40
12,1363.0,0.0,0.0,10842.5,0.0,0.0,0.0,1445.0,0.0,0,390,0
18,225.0,0.0,0.0,1018.7,0.0,0.0,0.0,52.0,0.0,0,435,0
13,2259.0,1511.0,748.0,16071.0,8165.0,7906.0,5140.0,5480.0,5480.0,0,4384,2074
19,1441.0,984.0,457.0,5623.5,4069.5,1554.0,410.0,534.0,534.0,0,500,0
20,2280.0,1414.0,866.0,26906.6,22043.6,4863.0,505.0,4820.0,4820.0,0,1870,4545
101,1761.0,0.0,0.0,18760.0,0.0,0.0,0.0,12413.0,0.0,0,3385,0
102,1152.0,0.0,0.0,17205.0,0.0,0.0,0.0,5969.0,0.0,0,3228,14000
103,1167.0,0.0,0.0,4877.0,0.0,0.0,0.0,2082.0,0.0,0,579,66
13,603.0,363.0,240.0,4629.0,875.0,3754.0,180.0,320.0,320.0,0,145,360
